n_samples,mse,rmse,mae,r2,pearson_r
1000,0.27378575451537435,0.5232454056323613,0.41627276003236247,0.2855612904661424,0.5398864838532231
1005,0.2756593942570721,0.5250327554134809,0.41703422192556644,0.2806720632616104,0.5360498499233407
1010,0.27343144020032706,0.5229067222749456,0.41612375689320397,0.28648586691994604,0.5404059953308225
1015,0.2734768606930573,0.5229501512506305,0.41625712550161825,0.28636734300963496,0.5401144205831069
1020,0.2723572406353559,0.5218785688599944,0.41669999347896447,0.28928897021631106,0.5419759588158294
1025,0.2698693125884774,0.5194894730295094,0.4129527643365696,0.29578117104820334,0.5466599173480096
1030,0.2684589084461239,0.518130204143827,0.4120357472330098,0.29946159378300874,0.5499815589691828
1035,0.2700129928060381,0.5196277444536984,0.4141263650485437,0.2954062402582457,0.5472983165851178
1040,0.2737041880889892,0.523167457024029,0.4150419158090615,0.2857741365015801,0.5396292372177907
1045,0.2712244409715082,0.5207921283693795,0.41407730318770236,0.2922449893540937,0.5452426537365382
1050,0.2695134734588413,0.519146870797505,0.4122234935760518,0.29670972647662175,0.5486766291206394
1055,0.2716058181221041,0.5211581507777693,0.414523956828479,0.29124979294659714,0.5446505341854037
1060,0.269497184247748,0.5191311821184968,0.4140980022006473,0.29675223286258545,0.548944787839034
1065,0.2703754568276433,0.5199764002602842,0.41513567663430423,0.29446039730046847,0.5467615968154068
1070,0.27175744911049077,0.5213036055030608,0.41488284000000003,0.2908541147716679,0.5431713587452776
1075,0.2694563272816516,0.5190918293343207,0.41305318182847894,0.2968588483371014,0.5481281729817645
1080,0.27058374971242727,0.5201766524099551,0.41262451512945,0.2939168609865592,0.545842176894548
1085,0.26793528578518594,0.5176246572422781,0.4121718375728156,0.30082797713931375,0.5514006183268427
1090,0.2705548048653111,0.5201488295337316,0.4142996772006473,0.29399239201357685,0.5457130563458579
1095,0.27094090470908067,0.520519840840943,0.41312153592233014,0.2929848718282325,0.5450649375487662
1100,0.2713649468576612,0.5209270072262151,0.4137202221197412,0.2918783419214589,0.5446905280993246
1105,0.2700815649891307,0.5196937222914384,0.41428893946601947,0.2952273024530798,0.5468803401743116
1110,0.2702651714432675,0.5198703409921243,0.4140543420873787,0.2947481849095548,0.5463788579945451
1115,0.2675496645162707,0.5172520319112055,0.4133995480906149,0.3018342484926946,0.5519357290750031
1120,0.2705591232880559,0.5201529806586288,0.41442979580906153,0.2939811231717099,0.5453617565934028
1125,0.27109663256733274,0.5206694081346942,0.41587779360841437,0.29257850294945353,0.5441569975193018
1130,0.2705023611390551,0.5200984148592025,0.41572122634304215,0.2941292429179484,0.5452802894834923
1135,0.27158136822374385,0.5211346929765316,0.41500555320388355,0.29131359449048555,0.5433970020702847
1140,0.26868570686633614,0.5183490203196454,0.4118024589805826,0.2988697676270148,0.5497119788033076
1145,0.2700030782454581,0.5196182043052938,0.41510378621359223,0.2954321121151613,0.5468478559665155
1150,0.26918495818556043,0.5188303751570068,0.41480709496763757,0.29756698082252575,0.5486811460160471
1155,0.2704831424704165,0.5200799385386986,0.41421066618122987,0.2941793936675571,0.5458740790515739
1160,0.267792871249958,0.5174870735100133,0.411588374223301,0.30119960515534105,0.5517990122803593
1165,0.26920831577574506,0.5188528845209835,0.4136182464563108,0.29750602963600825,0.5483562317745638
1170,0.27051143999543326,0.5201071428037047,0.4153710008090616,0.29410555181522346,0.5451467028813126
1175,0.27035519875931857,0.5199569200994623,0.4139263779126215,0.2945132603437528,0.5455902160561693
